ozone x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x24 x25 x26 x27 x28 x29 x30 x31 x32 x33 x34 x35 x36 x37 x38 x39 x40 x41 x42 x43 x44 x45 x46 x47 x48 x49 x50 x51 x52 x53 x54 x55 x56 x57 x58 x59 x60 x61 x62 x63 x64 x65 x66 x67 x68 x69 x70 x71 x72 x73 x74 x75 x76 x77 x78 x79 x80 x81 x82 x83 x84 x85 x86 x87 x88 x89 x90 x91 x92 x93 x94 x95 x96 x97 x98 x99 x100 x101 x102 x103 x104 x105 x106 x107 x108 x109 x110 x111 x112 x113 x114 x115 x116 x117 x118 x119 x120 x121 x122 x123 x124 x125 x126 x127 x128 x129 x130 x131 x132 x133 x134
8 0.645 0.218888888888889 0.0111111111111111 0 0 0 0.0229591836734694 0.477040816326531 0.48538961038961 0.0146103896103896 0 0 0 0 0.166666666666667 0.583333333333333 0.25 0 0.0376563077937671 0.400393035166846 0.561930914872091 0 0 0 0 0.0555555555555556 0.777777777777778 0.166666666666667 0 0 0.075281207133059 0.475534217344917 0.446382719292272 0.00280185622975221 0 0 0.0811961187282202 0.518286727711919 0.400510436605597 0 0 0 0.138176780215084 0.558749340695773 0.301562739390225 0 0 0 0 0 0.0725657286299379 0.506052152279232 0.420403432705446 0.00097868638538495 0 0 0.291394001243418 0.525355194886768 0.169003649126792 0 0 0 0 0 0.00862068965517241 0.118879310344828 0.450625 0.421875 24 8 11360 10 100 102 94.24 10000 -16 91 600 48 68160 60 600 612 565.44 60000 -96 546 3600 22720 20 200 204 188.48 20000 -32 182 1200 28400 284000 289680 267641.6 28400000 -45440 258440 1704000 250 255 235.6 25000 -40 227.5 1500 2550 2356 250000 -400 2275 15000 2403.12 255000 -408 2320.5 15300 235600 -376.96 2143.96 14136 -40000 227500 1500000 -364 -2400 13650
6 0.645 0.218888888888889 0.0111111111111111 0 0 0 0.00680272108843537 0.387136672850959 0.571428571428571 0.0346320346320346 0 0 0 0 0 0 0 1 0.0159386068476978 0.323451694727478 0.660217233746645 0.000392464678178964 0 0 0.02 0.324444444444444 0.634722222222222 0.0208333333333333 0 0 0 0 0.0125825385179751 0.190904381814962 0.521888079667063 0.274625 0.0175438596491228 0.375931467464648 0.600947709160882 0.00557696372534673 0 0 0.0657709235574783 0.520558361610159 0.413666309177264 0 0 0 0 0.299026870234037 0 0.0667167919799499 0.739397704959772 0.193749156639372 0.000136346420906451 0 0.0342578675333907 0.443311541596871 0.520301865017666 0.00212872585207218 0 0 0 0 0.232758620689655 0.509741379310345 0.241875 0.015625 26 10 11400 8 172 110 98.56 4796 42 107.56 400 65 74100 52 1118 715 640.64 31174 273 699.14 2600 28500 20 430 275 246.4 11990 105 268.9 1000 22800 490200 313500 280896 13668600 119700 306546 1140000 344 220 197.12 9592 84 215.12 800 4730 4238.08 206228 1806 4625.08 17200 2710.4 131890 1155 2957.9 11000 118173.44 1034.88 2650.2784 9856 50358 128964.44 479600 1129.38 4200 10756
11 0.645 0.218888888888889 0.0111111111111111 0 0 0 0 0.0876623376623376 0.645698051948052 0.262733360389610 0.00390625 0 0.25 0.583333333333333 0.166666666666667 0 0 0 0 0.0432172869147659 0.756914911713673 0.199472075214062 0.000395726157499011 0 0 0.0555555555555556 0.777777777777778 0.166666666666667 0 0 0 0.00952598689224204 0.537938001103253 0.444080469660734 0.00845554234377064 0 0.276761734788607 0.526182328979755 0.182298787713062 0 0 0 0.00822368421052628 0.348563244509078 0.634097266801272 0.0091158044791237 0 0 0 0.186217504534148 0.0169110846875413 0.356074180198813 0.608455941435235 0.0185587936784109 0 0 0.0130549239261229 0.353029674809026 0.621793921148733 0.0121214801161180 0 0 0 0 0.232758620689655 0.509741379310345 0.241875 0.015625 34 4 11540 10 136 90 105.76 5556 4 111.52 400 34 98090 85 1156 765 898.96 47226 34 947.92 3400 11540 10 136 90 105.76 5556 4 111.52 400 28850 392360 259650 305117.6 16029060 11540 321735.2 1154000 340 225 264.4 13890 10 278.8 1000 3060 3595.84 188904 136 3791.68 13600 2379.6 125010 90 2509.2 9000 146900.64 105.76 2948.5888 10576 5556 154901.28 555600 111.52 400 11152
13 0.645 0.218888888888889 0.0111111111111111 0 0 0 0 0.0507305194805195 0.589945211038961 0.346140675730519 0.01318359375 0 0 0.166666666666667 0.666666666666667 0.166666666666667 0 0 0 0.0432172869147659 0.756914911713673 0.199472075214062 0.000395726157499011 0 0.16 0.54 0.3 0 0 0 0 0 0.0488261188554659 0.383162585068434 0.4768862960761 0.091125 0.0175438596491228 0.375931467464648 0.600947709160882 0.00557696372534673 0 0 0.000222039473684210 0.202289509105199 0.746269884690677 0.0512185667304398 0 0 0.645659123154415 0.170616191238882 0 0.0307832080200501 0.686426651990734 0.280204607859434 0.00258553212978159 0 0.00180656723320614 0.229487873206627 0.722687378503655 0.0460181810565121 0 0 0.447407407407407 0.444444444444444 0.0711111111111111 0 0 0 36 6 11540 6 164 110 110.8 884 52 116.56 80 54 103860 54 1476 990 997.2 7956 468 1049.04 720 17310 9 246 165 166.2 1326 78 174.84 120 17310 473140 317350 319658 2550340 150020 336275.6 230800 246 165 166.2 1326 78 174.84 120 4510 4542.8 36244 2132 4778.96 3280 3047 24310 1430 3205.4 2200 24486.8 1440.4 3228.712 2216 11492 25759.76 17680 1515.28 1040 2331.2
6 0.645 0.218888888888889 0.0111111111111111 0 0 0 0 0.0109577922077922 0.431564529220779 0.496442522321429 0.06103515625 0 0 0 0 0 0 1 0.0253099173553719 0.364618781396856 0.610071301247772 0 0 0 0 0 0.1125 0.4575 0.366 0.064 0.19668140019306 0.00936442615454961 0.000121932632220698 0 0 0 0.414045665503804 0.430411641745811 0.0933369793090876 0 0 0 0.276609141431441 0.530829821099368 0.174515474184158 0 0 0 0 0 0.389666153580895 0.475028466561004 0.110686296462159 0 0 0 0.414915607602934 0.437552606144181 0.093183204011741 0 0 0 0 0 0.00862068965517241 0.118879310344828 0.450625 0.421875 40 10 11380 16 42 82 87.76 10000 -60 84.52 600 100 113800 160 420 820 877.6 1e+05 -600 845.2 6000 28450 40 105 205 219.4 25000 -150 211.3 1500 45520 119490 233290 249677.2 28450000 -170700 240459.4 1707000 168 328 351.04 40000 -240 338.08 2400 861 921.48 105000 -630 887.46 6300 1799.08 205000 -1230 1732.66 12300 219400 -1316.4 1854.3688 13164 -150000 211300 1500000 -1267.8 -9000 12678
4 0.645 0.218888888888889 0.0111111111111111 0 0 0 0 0 0.181818181818182 0.568181818181818 0.25 0 0 0 0 0 0 0 0.0253099173553719 0.364618781396856 0.610071301247772 0 0 0 0 0 0.266666666666667 0.551111111111111 0.174222222222222 0.008 0 0 0 0 0 0 0.041585445094217 0.458874176646869 0.499101375283449 0.000439002975464612 0 0 0.0440738075657894 0.488430463002443 0.467453526633253 4.22027985144613e-05 0 0 0 0 0.00549527678689391 0.267711987062384 0.684831557377342 0.0419611787733797 0 0 0.151302761101438 0.555907618406563 0.292038305691097 0 0 0 0 0 0.00862068965517241 0.118879310344828 0.450625 0.421875 46 2 11380 14 38 106 100.36 10000 14 98.2 600 23 130870 161 437 1219 1154.14 115000 161 1129.3 6900 5690 7 19 53 50.18 5000 7 49.1 300 39830 108110 301570 285524.2 28450000 39830 279379 1707000 133 371 351.26 35000 49 343.7 2100 1007 953.42 95000 133 932.9 5700 2659.54 265000 371 2602.3 15900 250900 351.26 2463.838 15054 35000 245500 1500000 343.7 2100 14730
6 0.645 0.218888888888889 0.0111111111111111 0 0 0 0 0 0.121803977272727 0.524192116477273 0.35205078125 0.001953125 0.25 0.583333333333333 0.166666666666667 0 0 0 0.111997151906840 0.490873035460404 0.394662041720865 0 0 0 0 0.0555555555555556 0.777777777777778 0.166666666666667 0 0 0 0.00952598689224204 0.537938001103253 0.444080469660734 0.00845554234377064 0 0.107418662452068 0.536347660030723 0.356052319752074 0 0 0 0.495223253130218 0.293921536439431 0.0376953424237781 0 0 0 0 0 0 0.0429761904761905 0.711434927857298 0.244498110299260 0.00109077136725161 0 0.420993710083958 0.43151567135749 0.0898154682955914 0 0 0 0 0 0.00862068965517241 0.118879310344828 0.450625 0.421875 48 4 11280 10 136 100 74.8 10000 48 84.16 600 48 135360 120 1632 1200 897.6 120000 576 1009.92 7200 11280 10 136 100 74.8 10000 48 84.16 600 28200 383520 282000 210936 28200000 135360 237331.2 1692000 340 250 187 25000 120 210.4 1500 3400 2543.2 340000 1632 2861.44 20400 1870 250000 1200 2104 15000 187000 897.6 1573.792 11220 120000 210400 1500000 1009.92 7200 12624
10 0.645 0.218888888888889 0.0111111111111111 0 0 0 0 0 0.0767045454545455 0.450639204545455 0.45703125 0.015625 0 0.166666666666667 0.666666666666667 0.166666666666667 0 0 0.00472255017709563 0.231899371318775 0.752781532193297 0.0105965463108320 0 0 0 0 0.520833333333333 0.451388888888889 0.0277777777777778 0 2.74348422496571e-05 0.0760432860844383 0.70884303443624 0.215086244637072 0 0 8.12215724496426e-05 0.148009881324145 0.772026614938307 0.0798822821650976 0 0 0.00705078124999997 0.337967123057192 0.644261021803523 0.0107210738892849 0 0 0.0865324914007923 0.686493831095763 0 0.0866165413533835 0.750568556222016 0.16280985255716 5.04986744097967e-06 0 0.000535279180209228 0.187733373276371 0.74564775316189 0.0660835943815292 0 0 0 0 0.551724137931034 0.408275862068966 0.04 0 50 6 11440 12 126 120 106.12 2682 38 118.36 300 75 143000 150 1575 1500 1326.5 33525 475 1479.5 3750 17160 18 189 180 159.18 4023 57 177.54 450 34320 360360 343200 303503.2 7670520 108680 338509.6 858000 378 360 318.36 8046 114 355.08 900 3780 3342.78 84483 1197 3728.34 9450 3183.6 80460 1140 3550.8 9000 71153.46 1008.14 3140.0908 7959 25479 79360.38 201150 1124.42 2850 8877
15 0.645 0.218888888888889 0.0111111111111111 0 0 0 0 0 0.0443892045454546 0.358442826704545 0.54443359375 0.052734375 0 0 0.166666666666667 0.583333333333333 0.25 0 0.000590318772136954 0.141557449426051 0.808794147029441 0.0490580847723705 0 0 0.16 0.54 0.3 0 0 0 0.0274348422496571 0.358100899253163 0.592049408659163 0.0224148498380177 0 0 0.0278589993502274 0.419563207225297 0.550545372241769 0.00203242118270653 0 0 0 0.148110524177164 0.766120884708557 0.0857685911142788 0 0 0.0948313203862194 0.688364043648569 0.0169110846875413 0.356074180198813 0.608455941435235 0.0185587936784109 0 0 0 0.0296754902944708 0.67228683636652 0.292694990310375 0.00534268302863345 0 0 0 0.551724137931034 0.408275862068966 0.04 0 52 8 11480 6 108 108 112.96 2636 4 129.16 300 104 149240 78 1404 1404 1468.48 34268 52 1679.08 3900 22960 12 216 216 225.92 5272 8 258.32 600 17220 309960 309960 324195.2 7565320 11480 370689.2 861000 162 162 169.44 3954 6 193.74 450 2916 3049.92 71172 108 3487.32 8100 3049.92 71172 108 3487.32 8100 74440.64 112.96 3647.4784 8472 2636 85116.44 197700 129.16 300 9687
23 0.645 0.218888888888889 0.0111111111111111 0 0 0 0 0 0.0227272727272727 0.258522727272727 0.59375 0.125 0 0 0 0 0 1 0.000590318772136954 0.141557449426051 0.808794147029441 0.0490580847723705 0 0 0.16 0.54 0.3 0 0 0 0.134787379972565 0.530705685108977 0.334463155914868 4.37790035898783e-05 0 0 0.041585445094217 0.458874176646869 0.499101375283449 0.000439002975464612 0 0 0 0.0648270426053848 0.735214489451902 0.198023381845915 0.00193508609679835 0 0.364198326785354 0.57235346628552 0.0439622142951513 0.453569330083036 0.49793750013392 0.00453095548789329 0 0 0 0.00640990590360571 0.545125399854283 0.422216092522435 0.0262486017196761 0 0.02 0.448148148148148 0.52418901660281 0.00766283524904215 0 0 54 10 11480 6 94 106 117.64 1770 -8 134.2 160 135 154980 81 1269 1431 1588.14 23895 -108 1811.7 2160 28700 15 235 265 294.1 4425 -20 335.5 400 17220 269780 304220 337626.8 5079900 -22960 385154 459200 141 159 176.46 2655 -12 201.3 240 2491 2764.54 41595 -188 3153.7 3760 3117.46 46905 -212 3556.3 4240 52055.7 -235.28 3946.822 4705.6 -3540 59383.5 70800 -268.4 -320 5368
2 0.36 0.551111111111111 0.0888888888888889 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.342854867088714 0.456431699900771 0.146540925952691 0 0 0 0 0 0.00416666666666667 0.0836111111111111 0.400222222222222 0.512 0 0 0.251614086573734 0.616545842082627 0.131715071343639 0.000125 0.442497553909155 0.398869962491164 0.076907301066448 0 0 0 0.466654801916240 0.357339116818035 0.0570533935958328 0 0 0 0 0 0 0 0.0570271148667471 0.36647306464026 0.473502994321118 0.102996826171875 0.478593836907964 0.359815600174607 0.0579682516504897 0 0 0 0.02 0.448148148148148 0.52418901660281 0.00766283524904215 0 0 3 3 16650 30 222 120 116.52 15000 219 120.3 240 1 5550 10 74 40 38.84 5000 73 40.1 80 5550 10 74 40 38.84 5000 73 40.1 80 55500 410700 222000 215562 27750000 405150 222555 444000 740 400 388.4 50000 730 401 800 2960 2874.16 370000 5402 2967.4 5920 1553.6 2e+05 2920 1604 3200 194200 2835.32 1557.484 3107.2 365000 200500 4e+05 2927.3 5840 3208
3 0.36 0.551111111111111 0.0888888888888889 0 0 0 0.305046237244898 0.0246260435992579 0.000405844155844156 0 0 0 0.25 0.583333333333333 0.166666666666667 0 0 0 0.478311669024034 0.270824795909707 0.0406489377077612 0 0 0 0 0 0.266666666666667 0.551111111111111 0.174222222222222 0.008 0.16 0.54 0.3 0 0 0 0.395922835712338 0.067183863041252 0.00284841855801659 0 0 0 0.229224948464161 0.0172926120781866 0.000318628389765589 0 0 0 0 0 0 0 0.362799180518154 0.548454114964187 0.0887428898203931 3.814697265625e-06 0.198798458783968 0.0115224226435671 0.000169003649126792 0 0 0 0 0 0.00862068965517241 0.118879310344828 0.450625 0.421875 6 6 16410 21 138 90 88.98 15000 132 87.9 900 4 10940 14 92 60 59.32 10000 88 58.6 600 10940 14 92 60 59.32 10000 88 58.6 600 38290 251620 164100 162240.2 27350000 240680 160271 1641000 322 210 207.62 35000 308 205.1 2100 1380 1364.36 230000 2024 1347.8 13800 889.8 150000 1320 879 9000 148300 1305.04 869.038 8898 220000 146500 1500000 1289.2 13200 8790
3 0.36 0.551111111111111 0.0888888888888889 0 0 0 0.485012755102041 0.089865491651206 0.00324675324675325 0 0 0 0 0.166666666666667 0.666666666666667 0.166666666666667 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0.188048569831835 0.544014631915867 0.267885992988874 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000401002506265664 0.455114162041747 0.497718013081075 0.0467668223709128 0 0 0 0 0 0 0 0 0 0.232758620689655 0.509741379310345 0.241875 0.015625 9 9 15960 33 135 75 83.04 15000 117 82.5 600 9 15960 33 135 75 83.04 15000 117 82.5 600 15960 33 135 75 83.04 15000 117 82.5 600 58520 239400 133000 147257.6 26600000 207480 146300 1064000 495 275 304.48 55000 429 302.5 2200 1125 1245.6 225000 1755 1237.5 9000 692 125000 975 687.5 5000 138400 1079.52 761.2 5536 195000 137500 1e+06 1072.5 7800 5500
4 0.36 0.551111111111111 0.0888888888888889 0 0 0 0.558673469387755 0.290352504638219 0.0259740259740260 0 0 0 0 0 0 0 0 1 0.389513582774258 0.418081814914811 0.111540685070097 0 0 0 0.16 0.54 0.3 0 0 0 0.250644718792867 0.537283950617284 0.210699588477366 0 0 0 0.442497553909155 0.398869962491164 0.076907301066448 0 0 0 0.505011820148906 0.237804500392992 0.0248542113528420 0 0 0 0 0 0.111474435196195 0.543044405007763 0.345444912152139 3.62476439031463e-05 0 0 0.470263507009622 0.113874367031442 0.00664251942527942 0 0 0 0 0.00148148148148148 0.636097062579821 0.341941455938697 0.02048 0 15 15 16590 9 129 120 108.42 15000 -36 100.86 420 25 27650 15 215 200 180.7 25000 -60 168.1 700 27650 15 215 200 180.7 25000 -60 168.1 700 16590 237790 221200 199854.2 27650000 -66360 185918.6 774200 129 120 108.42 15000 -36 100.86 420 1720 1554.02 215000 -516 1445.66 6020 1445.6 2e+05 -480 1344.8 5600 180700 -433.68 1215.0268 5059.6 -60000 168100 7e+05 -403.44 -1680 4706.8
7 0.36 0.551111111111111 0.0888888888888889 0 0 0 0.287109375 0.571732954545455 0.139204545454545 0 0 0 0 0 0 0 0 0 0.265173772677591 0.496861779200267 0.211687623452329 0 0 0 0 0.0555555555555556 0.777777777777778 0.166666666666667 0 0 0.283997358126302 0.527306812985825 0.185444292028654 0 0 0 0.169713168223963 0.550729247700293 0.277253668763103 0 0 0 0.410680585599676 0.431129130697958 0.089351922782289 0 0 0 0 0.0457831894799877 0 0.0429761904761905 0.711434927857298 0.244498110299260 0.00109077136725161 0 0.494406867845994 0.33200525904465 0.0485878731093562 0 0 0 0 0.185185185185185 0.753512132822478 0.0613026819923372 0 0 24 3 16740 15 126 144 121.92 10824 72 118.14 300 8 44640 40 336 384 325.12 28864 192 315.04 800 5580 5 42 48 40.64 3608 24 39.38 100 27900 234360 267840 226771.2 20132640 133920 219740.4 558000 210 240 203.2 18040 120 196.9 500 2016 1706.88 151536 1008 1653.96 4200 1950.72 173184 1152 1890.24 4800 146629.12 975.36 1600.4032 4064 86592 142083.04 360800 945.12 2400 3938
6 0.36 0.551111111111111 0.0888888888888889 0 0 0 0.183673469387755 0.608534322820037 0.207792207792208 0 0 0 0.25 0.583333333333333 0.166666666666667 0 0 0 0.429252342506045 0.373000652276921 0.082610685551862 0 0 0 0 0.0555555555555556 0.777777777777778 0.166666666666667 0 0 0.075281207133059 0.475534217344917 0.446382719292272 0.00280185622975221 0 0 0.276761734788607 0.526182328979755 0.182298787713062 0 0 0 0.501326891330524 0.269813703141914 0.0317553527654359 0 0 0 0 0 0 0.000783208020050125 0.474487753300048 0.484330099152064 0.0403989395278374 0 0.44287163696719 0.0911640624027052 0.00456309852642338 0 0 0 0 0.00148148148148148 0.636097062579821 0.341941455938697 0.02048 0 27 6 16530 15 150 135 110.58 15000 114 98.7 420 18 49590 45 450 405 331.74 45000 342 296.1 1260 11020 10 100 90 73.72 10000 76 65.8 280 27550 275500 247950 203098.6 27550000 209380 181279 771400 250 225 184.3 25000 190 164.5 700 2250 1843 250000 1900 1645 7000 1658.7 225000 1710 1480.5 6300 184300 1400.68 1212.694 5160.4 190000 164500 7e+05 1250.2 5320 4606
3 0.36 0.551111111111111 0.0888888888888889 0 0 0 0.106292517006803 0.599335188620903 0.293831168831169 0.000541125541125541 0 0 0 0.166666666666667 0.666666666666667 0.166666666666667 0 0 0.389513582774258 0.418081814914811 0.111540685070097 0 0 0 0 0.0555555555555556 0.777777777777778 0.166666666666667 0 0 0.000740740740740741 0.127242798353909 0.72426232378951 0.147754137115839 0 0 0.204316231884851 0.548147422010419 0.242639686446085 0 0 0 0.476133570238258 0.139166112406347 0.00940899341198099 0 0 0 0 0 0 0 0.192466512675272 0.551892239228292 0.247260358203859 0.00838088989257812 0.514328205049523 0.183961701811476 0.0154004575266789 0 0 0 0 0 0.232758620689655 0.509741379310345 0.241875 0.015625 30 9 16590 15 183 141 101.4 15000 168 106.8 600 30 55300 50 610 470 338 50000 560 356 2000 16590 15 183 141 101.4 15000 168 106.8 600 27650 337330 259910 186914 27650000 309680 196868 1106000 305 235 169 25000 280 178 1000 2867 2061.8 305000 3416 2171.6 12200 1588.6 235000 2632 1673.2 9400 169000 1892.8 1203.28 6760 280000 178000 1e+06 1993.6 11200 7120
2 0.36 0.551111111111111 0.0888888888888889 0 0 0 0.054421768707483 0.551638837353123 0.389610389610390 0.00432900432900433 0 0 0 0 0.166666666666667 0.583333333333333 0.25 0 0.159915226154684 0.508121708800998 0.32519150166209 0 0 0 0 0 0.0333333333333333 0.268888888888889 0.481777777777778 0.216 0.000740740740740741 0.127242798353909 0.72426232378951 0.147754137115839 0 0 0.348630077177804 0.485473710279072 0.132895816242822 0 0 0 0.49959752688551 0.277849829962300 0.0336601807874981 0 0 0 0 0 0 0 0.099999129445631 0.460344289896545 0.393243159026965 0.0464134216308594 0.49137669945992 0.138221229647766 0.00927356823488534 0 0 0 0 0.04 0.769103448275862 0.188336551724138 0.00256 0 33 12 16860 27 183 129 111.12 15000 198 103.02 360 44 61820 99 671 473 407.44 55000 726 377.74 1320 22480 36 244 172 148.16 20000 264 137.36 480 50580 342820 241660 208164.8 28100000 370920 192990.8 674400 549 387 333.36 45000 594 309.06 1080 2623 2259.44 305000 4026 2094.74 7320 1592.72 215000 2838 1476.62 5160 185200 2444.64 1271.9536 4444.8 330000 171700 6e+05 2266.44 7920 4120.8
8 0.36 0.551111111111111 0.0888888888888889 0 0 0 0.0229591836734694 0.477040816326531 0.48538961038961 0.0146103896103896 0 0 0 0 0 0 0 1 0.0253099173553719 0.364618781396856 0.610071301247772 0 0 0 0 0 0 0 0 0 0.00175582990397805 0.156893766194178 0.721220818051218 0.120129585850626 0 0 0.137169162015176 0.546978913533621 0.315012305168171 0 0 0 0.182017307478379 0.559534215299249 0.254042822123487 0 0 0 0.610276971633812 0.333890007493569 0.340324828854776 0.508225548097994 0.138244514106583 0 0 0 0.000183600758811765 0.164151768930327 0.755121370784735 0.0805432595261258 0 0 0 0 0.00862068965517241 0.118879310344828 0.450625 0.421875 36 15 17070 0 180 147 138.12 1839 -81 179.16 900 60 68280 0 720 588 552.48 7356 -324 716.64 3600 28450 0 300 245 230.2 3065 -135 298.6 1500 0 341400 278810 261967.6 3487970 -153630 339806.8 1707000 0 0 0 0 0 0 0 2940 2762.4 36780 -1620 3583.2 18000 2255.96 30037 -1323 2926.28 14700 28222.52 -1243.08 2749.5088 13812 -16551 36608.36 183900 -1612.44 -8100 17916
16 0.36 0.551111111111111 0.0888888888888889 0 0 0 0 0.207792207792208 0.675324675324675 0.116883116883117 0 0 0 0 0 0 0 0 0 0.0250100040016006 0.697476156454485 0.274348030283923 0.00316580925999209 0 0 0.0555555555555556 0.777777777777778 0.166666666666667 0 0 0.0365157750342935 0.390568510897729 0.557899515836649 0.0150161982313283 0 0 0 0.111482720178372 0.776994264684155 0.111523015137473 0 0 0 0.0915541709934233 0.758023954333713 0.149970912414530 0.000450962258334439 0 0.653228024184308 0.212450531069729 0.223019404846313 0.556155154943664 0.219527168234065 0 0 0 0 0.0248734249495603 0.656308483363176 0.311706980576152 0.00711111111111111 0 0.0947392592592593 0.00195555555555556 8.88888888888889e-06 0 0 0 45 3 17340 15 159 183 173.76 1464 -60 194.82 6 15 86700 75 795 915 868.8 7320 -300 974.1 30 5780 5 53 61 57.92 488 -20 64.94 2 28900 306340 352580 334777.6 2820640 -115600 375353.2 11560 265 305 289.6 2440 -100 324.7 10 3233 3069.76 25864 -1060 3441.82 106 3533.12 29768 -1220 3961.34 122 28264.96 -1158.4 3761.3248 115.84 -9760 31690.72 976 -1298.8 -40 129.88
